Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|BNCU_scaffold_2012786	Radula lindenbergiana	697108	36.140	285	160	6	619	902	1	264	22	9.35e-46	173
BLAST_AUTO_ID_1	gnl|onekp|QWRA_scaffold_2056390	N/A	78181	39.850	266	138	6	638	902	17	261	22	9.38e-46	172
BLAST_AUTO_ID_1	gnl|onekp|MGVU_scaffold_2005686	Allamanda cathartica	52818	31.953	338	203	10	156	485	1	319	27	9.90e-46	174
BLAST_AUTO_ID_1	gnl|onekp|CVEG_scaffold_2015298	Azolla caroliniana	39631	38.492	252	131	8	653	902	35	264	24	9.92e-46	172
BLAST_AUTO_ID_1	gnl|onekp|CVEG_scaffold_2015297	Azolla caroliniana	39631	38.492	252	131	8	653	902	35	264	24	9.92e-46	172
BLAST_AUTO_ID_1	gnl|onekp|RXRQ_scaffold_2128710	Phaeoceros carolinianus	185665	48.466	163	81	3	750	911	1	161	3	1.02e-45	169
BLAST_AUTO_ID_1	gnl|onekp|TCBC_scaffold_2082166	Nothoceros vincentianus	56934	37.037	243	131	5	661	902	17	238	22	1.02e-45	172
BLAST_AUTO_ID_1	gnl|onekp|ZDOF_scaffold_2041951	Microthamnion kuetzingianum	34148	41.152	243	121	7	661	902	34	255	22	1.03e-45	172
BLAST_AUTO_ID_1	gnl|onekp|DXNY_scaffold_2043054	Microthamnion kuetzingianum	34148	41.152	243	121	7	661	902	34	255	22	1.03e-45	172
BLAST_AUTO_ID_1	gnl|onekp|LGDQ_scaffold_2000323	Selaginella apoda	39585	40.000	255	129	6	650	902	38	270	24	1.06e-45	173
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2007520	Trianthema portulacastrum	3548	39.676	247	122	8	641	884	31	253	27	1.12e-45	172
BLAST_AUTO_ID_1	gnl|onekp|EWXK_scaffold_2012150	Thyrsopteris elegans	361528	38.115	244	127	6	660	902	48	268	24	1.14e-45	172
BLAST_AUTO_ID_1	gnl|onekp|BXBF_scaffold_2011816	Draba sachalinensis	381185	31.429	350	203	11	137	470	1	329	37	1.19e-45	174
BLAST_AUTO_ID_1	gnl|onekp|SZPD_scaffold_2011518	Tetrastigma voinierianum	345143	39.844	256	122	7	650	902	37	263	32	1.21e-45	172
BLAST_AUTO_ID_1	gnl|onekp|UCRN_scaffold_2006212	Megaceros flagellaris	263821	37.860	243	129	5	661	902	39	260	22	1.23e-45	172
BLAST_AUTO_ID_1	gnl|onekp|GZUR_scaffold_2005880	Oenothera grandiflora	49455	34.295	312	182	8	104	408	16	311	23	1.24e-45	174
BLAST_AUTO_ID_1	gnl|onekp|AYIY_scaffold_2013882	Ruellia brittoniana	440931	39.916	238	117	7	674	908	1	215	26	1.24e-45	171
BLAST_AUTO_ID_1	gnl|onekp|CHJJ_scaffold_2000004	N/A	95763	39.024	246	124	7	660	902	38	260	26	1.29e-45	172
BLAST_AUTO_ID_1	gnl|onekp|BHYC_scaffold_2051094	Linum lewisii	586382	38.662	269	118	7	660	902	44	291	47	1.33e-45	173
BLAST_AUTO_ID_1	gnl|onekp|XMVD_scaffold_2004921	Chelidonium majus	71251	40.650	246	111	9	660	902	47	260	35	1.35e-45	172
BLAST_AUTO_ID_1	gnl|onekp|VBLH_scaffold_2008966	Cladophora glomerata	162068	51.381	181	83	4	91	267	23	202	5	1.37e-45	170
BLAST_AUTO_ID_1	gnl|onekp|TFDQ_scaffold_2001707	Monoclea gottschei	56937	34.528	307	169	8	588	888	1	281	32	1.38e-45	172
BLAST_AUTO_ID_1	gnl|onekp|GYFU_scaffold_2025335	Polypodium hesperium	504004	36.885	244	132	6	660	902	21	243	22	1.40e-45	171
BLAST_AUTO_ID_1	gnl|onekp|CPLT_scaffold_2009406	Portulaca grandiflora	3583	31.176	340	207	9	154	481	10	334	27	1.45e-45	174
BLAST_AUTO_ID_1	gnl|onekp|VJDZ_scaffold_2038226	Botryosphaerella sudetica	244529	39.130	253	132	5	651	902	24	255	22	1.63e-45	172
BLAST_AUTO_ID_1	gnl|onekp|JBLI_scaffold_2019869	Bolbitis repanda	341471	38.525	244	128	7	660	902	37	259	22	1.67e-45	172
BLAST_AUTO_ID_1	gnl|onekp|QKEI_scaffold_2010392	Kigelia africana	70070	31.922	307	180	7	188	481	2	292	29	1.69e-45	173
BLAST_AUTO_ID_1	gnl|onekp|VVRN_scaffold_2018374	Lonchitis hirsuta	32095	37.743	257	138	6	647	902	27	262	22	1.72e-45	172
BLAST_AUTO_ID_1	gnl|onekp|YPSN_scaffold_2002526	Noteroclada confluens	206544	33.041	342	211	9	139	472	1	332	18	1.83e-45	174
BLAST_AUTO_ID_1	gnl|onekp|AVJK_scaffold_2024377	Cavendishia cuatrecasasii	1799565	40.000	245	123	8	660	902	35	257	24	1.84e-45	172
BLAST_AUTO_ID_1	gnl|onekp|AVJK_scaffold_2024378	Cavendishia cuatrecasasii	1799565	40.000	245	123	8	660	902	34	256	24	1.86e-45	172
BLAST_AUTO_ID_1	gnl|onekp|GLVK_scaffold_2022048	Salix eriocephala	285592	41.016	256	123	9	649	902	47	276	28	1.94e-45	172
BLAST_AUTO_ID_1	gnl|onekp|GBGW_scaffold_2057948	Oenothera speciosa	3953	42.342	222	102	7	684	902	1	199	26	1.98e-45	169
BLAST_AUTO_ID_1	gnl|onekp|MOYY_scaffold_2019273	Pleurotaenium trabecula	130989	40.400	250	126	6	641	888	3	231	23	2.02e-45	170
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2070464	Polypodium amorphum	38355	37.705	244	130	7	660	902	45	267	22	2.03e-45	172
BLAST_AUTO_ID_1	gnl|onekp|MKZR_scaffold_2002707	Nicotiana sylvestris	4096	39.689	257	124	9	649	902	15	243	31	2.09e-45	171
BLAST_AUTO_ID_1	gnl|onekp|BOLZ_scaffold_2016935	Atropa belladonna	33113	40.000	230	112	7	676	902	1	207	26	2.16e-45	170
BLAST_AUTO_ID_1	gnl|onekp|LMVB_scaffold_2324493	Liquidambar styraciflua	4400	67.273	110	35	1	462	570	1	110	1	2.18e-45	166
BLAST_AUTO_ID_1	gnl|onekp|FXHG_scaffold_2018078	Hafniomonas reticulata	51322	37.729	273	144	8	648	911	647	902	26	2.20e-45	184
BLAST_AUTO_ID_1	gnl|onekp|NHIX_scaffold_2007655	Colchicum autumnale	45005	32.011	353	215	12	139	479	2	341	25	2.25e-45	174
BLAST_AUTO_ID_1	gnl|onekp|WTJG_scaffold_2007327	Ophioglossum petiolatum	37426	38.525	244	126	8	662	903	37	258	24	2.28e-45	171
BLAST_AUTO_ID_1	gnl|onekp|YZVJ_scaffold_2011561	Cephalotus follicularis	3775	39.592	245	124	7	660	902	49	271	24	2.56e-45	171
BLAST_AUTO_ID_1	gnl|onekp|NOKI_scaffold_2016816	Lindsaea linearis	641179	39.184	245	125	6	660	902	50	272	24	2.58e-45	172
BLAST_AUTO_ID_1	gnl|onekp|HHXJ_scaffold_2008940	Tetraselmis striata	3165	39.130	253	132	5	651	902	23	254	22	2.75e-45	171
BLAST_AUTO_ID_1	gnl|onekp|FDBS_scaffold_2012106	Oenothera biennis	3942	40.650	246	116	8	660	902	47	265	30	2.92e-45	171
BLAST_AUTO_ID_1	gnl|onekp|NNHQ_scaffold_2008174	Spirotaenia minuta	1408785	36.842	266	143	7	641	903	1	244	25	3.08e-45	171
BLAST_AUTO_ID_1	gnl|onekp|NDUV_scaffold_2007126	Vittaria appalachiana	57323	38.521	257	136	6	647	902	25	260	22	3.11e-45	171
BLAST_AUTO_ID_1	gnl|onekp|ISHC_scaffold_2044721	Staurastrum sebaldii	292362	39.608	255	132	6	649	902	22	255	22	3.19e-45	171
BLAST_AUTO_ID_1	gnl|onekp|OLES_scaffold_2030991	Schiedea membranacea	270404	70.588	102	30	0	505	606	1	102	0	3.24e-45	165
BLAST_AUTO_ID_1	gnl|onekp|WXRI_scaffold_2002609	Stichococcus bacillaris	37433	42.174	230	111	5	661	888	37	246	22	3.30e-45	170
BLAST_AUTO_ID_1	gnl|onekp|KSFK_scaffold_2020749	Desmochloris halophila	138176	39.316	234	120	6	658	890	31	243	22	3.32e-45	171
BLAST_AUTO_ID_1	gnl|onekp|UJWU_scaffold_2074177	Pleopeltis polypodioides	104284	37.154	253	136	8	660	911	45	275	23	3.34e-45	171
BLAST_AUTO_ID_1	gnl|onekp|VKOE_scaffold_2048289	Ouret lanata	292353	42.202	218	103	7	660	875	49	245	23	3.50e-45	171
BLAST_AUTO_ID_1	gnl|onekp|HXJE_scaffold_2123482	Serenoa repens	4722	54.070	172	71	2	1	164	1	172	8	3.64e-45	167
BLAST_AUTO_ID_1	gnl|onekp|BAZF_scaffold_2070650	Chaetopeltis orbicularis	56002	39.216	255	132	8	649	902	23	255	23	3.69e-45	171
BLAST_AUTO_ID_1	gnl|onekp|WZYK_scaffold_2089980	Bazzania trilobata	13808	38.760	258	134	7	647	902	25	260	24	3.71e-45	171
BLAST_AUTO_ID_1	gnl|onekp|DCCI_scaffold_2010918	Calceolaria pinifolia	240974	39.163	263	107	8	641	902	28	238	53	3.71e-45	170
BLAST_AUTO_ID_1	gnl|onekp|MCPK_scaffold_2013499	Bathycoccus prasinos	41875	37.109	256	136	9	667	900	46	298	25	3.77e-45	172
BLAST_AUTO_ID_1	gnl|onekp|WTJG_scaffold_2007328	Ophioglossum petiolatum	37426	39.506	243	123	8	662	902	37	257	24	3.83e-45	171
BLAST_AUTO_ID_1	gnl|onekp|YGCX_scaffold_2009576	Geranium maculatum	1663611	39.184	245	119	7	660	901	45	262	30	3.96e-45	171
BLAST_AUTO_ID_1	gnl|onekp|CBNG_scaffold_2041371	Planophila laetevirens	173490	36.885	244	131	6	660	902	10	231	23	3.97e-45	170
BLAST_AUTO_ID_1	gnl|onekp|GFVW_scaffold_2007597	Flaveria pringlei	4226	40.000	245	118	9	660	902	47	264	29	4.36e-45	171
BLAST_AUTO_ID_1	gnl|onekp|BHBK_scaffold_2049815	Cosmarium tinctum	485969	38.521	257	136	6	647	902	21	256	22	4.39e-45	171
BLAST_AUTO_ID_1	gnl|onekp|UWOD_scaffold_2013583	Plagiogyria japonica	32161	60.741	135	48	2	551	680	1	135	5	4.40e-45	166
BLAST_AUTO_ID_1	gnl|onekp|EBOL_scaffold_2004347	Antirrhinum majus	4151	41.057	246	114	9	660	902	11	228	31	4.42e-45	169
BLAST_AUTO_ID_1	gnl|onekp|OQHZ_scaffold_2008799	Quillaja saponaria	32244	39.431	246	117	8	660	902	48	264	32	4.45e-45	171
BLAST_AUTO_ID_1	gnl|onekp|TZJQ_scaffold_2010366	Prorocentrum micans	2945	36.014	286	149	8	654	911	29	308	34	4.62e-45	172
BLAST_AUTO_ID_1	gnl|onekp|EEMJ_scaffold_2038248	Thuidium delicatulum	94606	41.473	258	127	6	647	902	38	273	24	5.00e-45	171
BLAST_AUTO_ID_1	gnl|onekp|KEYW_scaffold_2000863	Gonatozygon kinahani	227148	39.754	244	125	6	660	902	12	234	22	5.02e-45	170
BLAST_AUTO_ID_1	gnl|onekp|CJNT_scaffold_2011429	Polypodium glycyrrhiza	38390	37.295	244	131	7	660	902	45	267	22	5.18e-45	171
BLAST_AUTO_ID_1	gnl|onekp|WOBD_scaffold_2084963	Limonium spectabile	63099	38.367	245	127	7	660	902	29	251	24	5.20e-45	170
BLAST_AUTO_ID_1	gnl|onekp|CIEA_scaffold_2002244	Juncus inflexus	318445	30.294	340	207	8	152	477	2	325	30	5.53e-45	172
BLAST_AUTO_ID_1	gnl|onekp|JADL_scaffold_2046402	Rhynchostegium serrulatum	283383	41.473	258	127	6	647	902	38	273	24	5.62e-45	171
BLAST_AUTO_ID_1	gnl|onekp|DHWX_scaffold_2000073	Fontinalis antipyretica	67435	38.996	259	135	7	647	902	34	272	23	5.68e-45	171
BLAST_AUTO_ID_1	gnl|onekp|ERXG_scaffold_2017852	Eschscholzia californica	3467	39.431	246	116	8	660	902	47	262	33	5.69e-45	171
BLAST_AUTO_ID_1	gnl|onekp|LNSF_scaffold_2011268	Stereodon subimponens	1671329	40.083	242	124	4	661	902	27	247	21	5.76e-45	170
BLAST_AUTO_ID_1	gnl|onekp|WGTU_scaffold_2073411	Leucostegia immersa	341474	37.295	244	131	6	660	902	41	263	22	5.79e-45	171
BLAST_AUTO_ID_1	gnl|onekp|DXQW_scaffold_2015524	Juglans nigra	16719	40.529	227	112	6	660	884	48	253	23	5.80e-45	170
BLAST_AUTO_ID_1	gnl|onekp|OGZM_scaffold_2071184	Saccharina japonica	88149	42.021	188	105	4	706	892	1	185	4	6.20e-45	167
BLAST_AUTO_ID_1	gnl|onekp|DBYD_scaffold_2005859	Synura petersenii	52555	27.340	406	244	7	114	479	18	412	51	6.53e-45	175
BLAST_AUTO_ID_1	gnl|onekp|FYSJ_scaffold_2016917	Fallopia convolvulus	76029	32.268	313	184	7	182	482	1	297	28	6.60e-45	171
BLAST_AUTO_ID_1	gnl|onekp|FXHG_scaffold_2080768	Hafniomonas reticulata	51322	37.652	247	132	5	657	902	45	270	22	6.85e-45	171
BLAST_AUTO_ID_1	gnl|onekp|BEFC_scaffold_2020794	Manilkara zapota	3741	40.244	246	119	9	660	902	47	267	28	7.65e-45	170
BLAST_AUTO_ID_1	gnl|onekp|LBZM_scaffold_2006592	Atriplex rosea	3552	39.344	244	123	7	667	908	1	221	25	7.66e-45	168
BLAST_AUTO_ID_1	gnl|onekp|KBRW_scaffold_2003039	Oenothera clelandii	690534	39.837	246	114	8	660	902	48	262	34	7.69e-45	170
BLAST_AUTO_ID_1	gnl|onekp|HQRJ_scaffold_2015923	Loropetalum chinense	64118	30.631	333	203	10	161	481	1	317	28	7.91e-45	172
BLAST_AUTO_ID_1	gnl|onekp|MVTX_scaffold_2023683	Papaver rhoeas	33128	39.431	246	119	8	660	902	46	264	30	8.06e-45	170
BLAST_AUTO_ID_1	gnl|onekp|MZLD_scaffold_2120191	Ligustrum sinense	126438	48.993	149	70	1	661	803	1	149	6	8.35e-45	166
BLAST_AUTO_ID_1	gnl|onekp|CGGO_scaffold_2000674	Plumbago auriculata	45172	71.154	104	30	0	808	911	1	104	0	8.82e-45	164
BLAST_AUTO_ID_1	gnl|onekp|GANB_scaffold_2013856	Alsophila spinulosa	204586	38.525	244	124	6	660	902	35	253	26	8.96e-45	169
BLAST_AUTO_ID_1	gnl|onekp|FMWZ_scaffold_2055922	Dacrycarpus compactus	190266	39.592	245	124	6	660	902	44	266	24	9.04e-45	170
BLAST_AUTO_ID_1	gnl|onekp|PUAN_scaffold_2020229	Pedinomonas tuberculata	160064	35.789	285	151	8	628	902	3	265	32	9.05e-45	170
BLAST_AUTO_ID_1	gnl|onekp|JWGT_scaffold_2060525	Volvox aureus	47287	36.759	253	139	4	651	902	51	283	21	9.17e-45	171
BLAST_AUTO_ID_1	gnl|onekp|ZFRE_scaffold_2005283	Phaeoceros carolinianus	185665	36.782	261	135	7	661	902	40	289	30	9.25e-45	171
BLAST_AUTO_ID_1	gnl|onekp|ZFRE_scaffold_2005282	Phaeoceros carolinianus	185665	36.782	261	135	7	661	902	40	289	30	9.25e-45	171
BLAST_AUTO_ID_1	gnl|onekp|CRNC_scaffold_2008109	Limnanthes douglasii	28973	39.095	243	122	7	649	888	40	259	26	9.54e-45	170
BLAST_AUTO_ID_1	gnl|onekp|IPUI_scaffold_2005954	Flaveria brownii	33111	40.244	246	116	9	660	903	32	248	31	1.00e-44	169
BLAST_AUTO_ID_1	gnl|onekp|IPUI_scaffold_2005953	Flaveria brownii	33111	40.244	246	116	9	660	903	32	248	31	1.00e-44	169
BLAST_AUTO_ID_1	gnl|onekp|KEYW_scaffold_2000864	Gonatozygon kinahani	227148	39.754	244	125	6	660	902	37	259	22	1.01e-44	170
BLAST_AUTO_ID_1	gnl|onekp|CWYJ_scaffold_2010229	Heracleum maximum	40918	38.521	257	121	8	649	902	26	248	37	1.04e-44	169
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2021482	Salix acutifolia	1233969	39.844	256	125	8	649	902	39	267	29	1.06e-44	170
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2021481	Salix acutifolia	1233969	39.844	256	125	8	649	902	39	267	29	1.06e-44	170
BLAST_AUTO_ID_1	gnl|onekp|BMIF_scaffold_2082506	N/A	32071	49.057	159	75	1	732	884	1	159	6	1.12e-44	166
BLAST_AUTO_ID_1	gnl|onekp|ICNN_scaffold_2026701	Yucca filamentosa	55960	32.770	296	181	7	109	399	20	302	18	1.17e-44	171
BLAST_AUTO_ID_1	gnl|onekp|LNSF_scaffold_2067248	Stereodon subimponens	1671329	41.473	258	127	6	647	902	38	273	24	1.22e-44	170
BLAST_AUTO_ID_1	gnl|onekp|KNMB_scaffold_2005878	Lathyrus sativus	3860	55.063	158	51	3	1	158	1	138	20	1.24e-44	164
BLAST_AUTO_ID_1	gnl|onekp|FYUH_scaffold_2026385	Lavandula angustifolia	39329	38.843	242	124	6	649	888	36	255	24	1.26e-44	169
BLAST_AUTO_ID_1	gnl|onekp|USIX_scaffold_2030030	N/A	332217	37.455	275	131	7	650	903	9	263	41	1.29e-44	169
BLAST_AUTO_ID_1	gnl|onekp|GDYP_scaffold_2086072	Boerhavia dominii	427788	40.873	252	123	7	660	908	45	273	26	1.37e-44	169
BLAST_AUTO_ID_1	gnl|onekp|SHEZ_scaffold_2096738	Dianthus caryophyllus	3570	45.714	210	89	7	650	856	36	223	25	1.38e-44	168
BLAST_AUTO_ID_1	gnl|onekp|OCZL_scaffold_2003112	Homalosorus pycnocarpos	86699	34.194	310	169	8	186	477	1	293	35	1.38e-44	170
BLAST_AUTO_ID_1	gnl|onekp|TJLC_scaffold_2010088	Lophozonia obliqua	28948	39.184	245	125	7	660	902	48	270	24	1.39e-44	170
BLAST_AUTO_ID_1	gnl|onekp|PSKY_scaffold_2012566	Asplenium nidus	29642	40.254	236	119	7	668	902	51	265	22	1.44e-44	169
BLAST_AUTO_ID_1	gnl|onekp|MWAN_scaffold_2034677	Neodesmus pupukensis	3081	41.500	200	112	3	653	849	7	204	5	1.49e-44	167
BLAST_AUTO_ID_1	gnl|onekp|BZSH_scaffold_2034405	Golenkinia longispicula	204992	39.024	246	128	5	659	902	38	263	22	1.50e-44	169
BLAST_AUTO_ID_1	gnl|onekp|BTFM_scaffold_2007390	Monomastix opisthostigma	687946	42.308	208	115	3	541	747	5	208	5	1.50e-44	167
BLAST_AUTO_ID_1	gnl|onekp|OAEZ_scaffold_2026879	Percursaria percursa	153906	37.860	243	129	5	649	890	20	241	22	1.53e-44	169
BLAST_AUTO_ID_1	gnl|onekp|TORX_scaffold_2000825	Olea europaea	4146	39.916	238	118	7	649	883	37	252	25	1.60e-44	169
BLAST_AUTO_ID_1	gnl|onekp|VUIT_scaffold_2018123	Alternanthera caracasana	213817	40.650	246	108	7	660	902	5	215	38	1.61e-44	167
BLAST_AUTO_ID_1	gnl|onekp|NOKI_scaffold_2089499	Lindsaea linearis	641179	56.429	140	59	2	764	903	1	138	2	1.61e-44	164
BLAST_AUTO_ID_1	gnl|onekp|FZJL_scaffold_2016772	Austrobaileya scandens	13351	39.431	246	118	8	660	902	11	228	31	1.67e-44	168
BLAST_AUTO_ID_1	gnl|onekp|VNAL_scaffold_2003151	Agarophyton vermiculophyllum	2608709	30.576	399	223	9	398	766	1	375	54	1.72e-44	172
BLAST_AUTO_ID_1	gnl|onekp|IEPQ_scaffold_2014790	Salix dasyclados	77061	40.625	256	121	9	649	902	39	265	31	1.74e-44	169
BLAST_AUTO_ID_1	gnl|onekp|NWQC_scaffold_2004479	N/A	3195	39.759	249	124	3	642	890	12	234	26	1.75e-44	168
BLAST_AUTO_ID_1	gnl|onekp|TZJQ_scaffold_2004176	Prorocentrum micans	2945	49.412	170	79	2	306	471	1	167	7	1.98e-44	165
BLAST_AUTO_ID_1	gnl|onekp|WRSL_scaffold_2059114	Volvox aureus	47287	35.689	283	156	5	626	902	21	283	26	2.06e-44	169
BLAST_AUTO_ID_1	gnl|onekp|MGBF_scaffold_2003335	Acacia pycnantha	880440	42.202	218	101	7	660	874	48	243	25	2.17e-44	168
BLAST_AUTO_ID_1	gnl|onekp|ORJE_scaffold_2012005	Microsorum grossum	253764	36.885	244	132	6	660	902	45	267	22	2.21e-44	169
BLAST_AUTO_ID_1	gnl|onekp|ORJE_scaffold_2012004	Microsorum grossum	253764	36.885	244	132	6	660	902	45	267	22	2.21e-44	169
BLAST_AUTO_ID_1	gnl|onekp|DAAD_scaffold_2037498	Ardisia revoluta	671251	41.395	215	103	5	676	888	1	194	23	2.23e-44	166
BLAST_AUTO_ID_1	gnl|onekp|FYTP_scaffold_2007903	Daphniphyllum macropodum	276776	40.000	245	123	6	660	902	11	233	24	2.25e-44	167
BLAST_AUTO_ID_1	gnl|onekp|DHWX_scaffold_2000072	Fontinalis antipyretica	67435	38.372	258	126	6	647	902	38	264	33	2.28e-44	169
BLAST_AUTO_ID_1	gnl|onekp|AUIP_scaffold_2024815	Phelline lucida	92224	41.057	246	119	7	660	902	46	268	26	2.36e-44	169
BLAST_AUTO_ID_1	gnl|onekp|CGGO_scaffold_2000651	Plumbago auriculata	45172	40.408	245	114	7	660	902	27	241	32	2.46e-44	168
BLAST_AUTO_ID_1	gnl|onekp|QXSZ_scaffold_2005143	Mantoniella squamata	13608	38.545	275	142	7	653	911	749	1012	27	2.54e-44	182
BLAST_AUTO_ID_1	gnl|onekp|WFBF_scaffold_2011044	Podophyllum peltatum	35933	39.184	245	115	7	660	902	47	259	34	2.60e-44	169
BLAST_AUTO_ID_1	gnl|onekp|QWFV_scaffold_2078223	Bambusina borreri	184494	57.576	132	55	1	212	342	1	132	1	2.65e-44	163
BLAST_AUTO_ID_1	gnl|onekp|RPPC_scaffold_2002519	Erythroxylum coca	289672	39.184	245	125	6	660	902	47	269	24	2.65e-44	169
BLAST_AUTO_ID_1	gnl|onekp|QXSZ_scaffold_2005145	Mantoniella squamata	13608	38.545	275	142	7	653	911	674	937	27	2.77e-44	181
BLAST_AUTO_ID_1	gnl|onekp|VKGP_scaffold_2021359	Geranium carolinianum	554690	39.024	246	121	8	660	902	5	224	29	2.90e-44	167
BLAST_AUTO_ID_1	gnl|onekp|VKGP_scaffold_2021358	Geranium carolinianum	554690	39.024	246	121	8	660	902	5	224	29	2.90e-44	167
BLAST_AUTO_ID_1	gnl|onekp|XMQO_scaffold_2017882	Gunnera manicata	24957	41.667	216	103	6	660	873	12	206	23	3.14e-44	166
BLAST_AUTO_ID_1	gnl|onekp|TAVP_scaffold_2019026	Calliergon cordifolium	671105	41.085	258	128	6	647	902	38	273	24	3.27e-44	169
BLAST_AUTO_ID_1	gnl|onekp|DZTK_scaffold_2007020	Batis maritima	4436	28.539	438	226	13	109	481	20	435	87	3.56e-44	173
BLAST_AUTO_ID_1	gnl|onekp|FFGR_scaffold_2001514	Netrium digitus	43946	36.782	261	141	7	644	902	24	262	24	3.98e-44	168
BLAST_AUTO_ID_1	gnl|onekp|AJAU_scaffold_2004609	Rhexinema planctonicum	138173	36.620	284	138	6	650	911	15	278	42	3.98e-44	168
BLAST_AUTO_ID_1	gnl|onekp|JRGZ_scaffold_2031367	Chlamydomonas moewusii	3054	41.667	192	112	0	653	844	1	192	0	4.01e-44	165
BLAST_AUTO_ID_1	gnl|onekp|ISPU_scaffold_2050355	Volvox globator	51718	38.824	255	127	5	644	889	44	278	29	4.16e-44	169
BLAST_AUTO_ID_1	gnl|onekp|EQDA_scaffold_2048643	Salvia	21880	63.265	147	40	3	9	147	1	141	14	4.32e-44	163
BLAST_AUTO_ID_1	gnl|onekp|GYBH_scaffold_2005555	Codium fragile	3133	36.145	249	138	5	661	908	37	265	21	4.36e-44	168
BLAST_AUTO_ID_1	gnl|onekp|HYZL_scaffold_2021939	Akania lucens	1799556	30.117	342	207	9	154	481	4	327	32	4.65e-44	170
BLAST_AUTO_ID_1	gnl|onekp|WSPM_scaffold_2045508	Loeskeobryum brevirostre	94452	41.085	258	128	6	647	902	38	273	24	4.77e-44	168
BLAST_AUTO_ID_1	gnl|onekp|BILC_scaffold_2020901	Prototheca wickerhamii	3111	37.743	257	137	6	647	902	24	258	23	4.81e-44	167
BLAST_AUTO_ID_1	gnl|onekp|DHAW_scaffold_2009188	N/A	1799579	42.180	211	99	6	660	868	12	201	23	4.84e-44	165
BLAST_AUTO_ID_1	gnl|onekp|QMWB_scaffold_2059715	N/A	119543	41.085	258	128	6	647	902	38	273	24	4.86e-44	168
BLAST_AUTO_ID_1	gnl|onekp|PSKY_scaffold_2012985	Asplenium nidus	29642	39.516	248	122	6	649	890	1	226	28	5.44e-44	167
BLAST_AUTO_ID_1	gnl|onekp|QKQO_scaffold_2047953	Pseudotaxiphyllum elegans	186706	40.698	258	129	6	647	902	38	273	24	5.52e-44	168
BLAST_AUTO_ID_1	gnl|onekp|MWAN_scaffold_2035627	Neodesmus pupukensis	3081	35.968	253	140	6	651	902	28	259	22	5.61e-44	167
BLAST_AUTO_ID_1	gnl|onekp|OTQG_scaffold_2030901	N/A	3108	38.153	249	130	6	655	902	30	255	24	6.27e-44	167
BLAST_AUTO_ID_1	gnl|onekp|QGLJ_scaffold_2010169	Cocos nucifera	13894	38.596	228	136	3	109	335	101	325	4	6.39e-44	170
BLAST_AUTO_ID_1	gnl|onekp|AJAU_scaffold_2004610	Rhexinema planctonicum	138173	36.620	284	138	6	650	911	33	296	42	6.40e-44	168
BLAST_AUTO_ID_1	gnl|onekp|VKGP_scaffold_2021360	Geranium carolinianum	554690	39.024	246	121	8	660	902	44	263	29	6.60e-44	167
BLAST_AUTO_ID_1	gnl|onekp|RCBT_scaffold_2003799	Sphagnum palustre	13805	39.062	256	124	6	648	902	37	261	32	6.87e-44	167
BLAST_AUTO_ID_1	gnl|onekp|ZZEI_scaffold_2122941	Phylloglossum drummondii	70003	55.147	136	60	1	767	902	1	135	1	7.02e-44	162
BLAST_AUTO_ID_1	gnl|onekp|JKAA_scaffold_2009580	Selaginella wallacei	189577	38.866	247	123	6	650	890	1	225	28	7.15e-44	167
BLAST_AUTO_ID_1	gnl|onekp|YJJY_scaffold_2015702	Woodsia scopulina	1498956	38.934	244	126	8	660	902	45	266	23	7.31e-44	167
BLAST_AUTO_ID_1	gnl|onekp|DCDT_scaffold_2009288	Gaga arizonica	414605	70.192	104	31	0	93	196	17	120	0	7.33e-44	162
BLAST_AUTO_ID_1	gnl|onekp|WRPP_scaffold_2023436	Synsepalum dulcificum	3743	37.805	246	127	7	660	902	55	277	26	7.63e-44	168
BLAST_AUTO_ID_1	gnl|onekp|DSWR_scaffold_2006042	Flaveria cronquistii	29717	40.000	235	114	8	671	902	1	211	27	7.72e-44	166
BLAST_AUTO_ID_1	gnl|onekp|POPJ_scaffold_2019882	Pteris vittata	13821	31.270	307	184	6	185	477	7	300	27	8.70e-44	168
BLAST_AUTO_ID_1	gnl|onekp|GXBM_scaffold_2013599	Coccomyxa subellipsoidea	248742	38.800	250	126	5	648	890	12	241	27	8.81e-44	167
BLAST_AUTO_ID_1	gnl|onekp|BILC_scaffold_2003077	Prototheca wickerhamii	3111	35.235	298	171	7	98	392	98	376	22	9.09e-44	171
BLAST_AUTO_ID_1	gnl|onekp|BILC_scaffold_2003076	Prototheca wickerhamii	3111	35.235	298	171	7	98	392	98	376	22	9.09e-44	171
BLAST_AUTO_ID_1	gnl|onekp|GGWH_scaffold_2006525	Sphaerozosma laeve	184512	37.354	257	139	5	647	902	30	265	22	9.52e-44	167
